  0.2028868695512576E+04   0.1685367076920503E+04   0.1988623364245685E+04   0.2997576861952258E+04   0.3947914455121542E+04   0.3333000343876507E+04   0.2925454809299111E+04   0.4496715492145452E+04   0.1532313005295407E+05   0.1242872557389383E+06   0.1914464759487198E+05   0.5335009068907511E+04   0.4008421399732492E+04   0.6044320532781376E+04   0.7730104316058527E+04   0.4560680235983916E+04   0.2355920727281037E+04   0.1711431271159463E+04   0.2136243720688018E+04   0.2783177170496520E+04   0.2169609064819116E+04   0.1485236268716590E+04   0.1693074903529320E+04   0.2745271737860884E+04   0.3660546281052210E+04   0.3109734924949743E+04   0.2533106628378404E+04   0.3749886960369799E+04   0.1270721942504612E+05   0.1258470969558170E+06   0.1691120852966378E+05   0.4656806824274599E+04   0.3706914244574607E+04   0.6069995825035436E+04   0.7867438646361996E+04   0.4539444356078387E+04   0.2273601196432711E+04   0.1821358839042153E+04   0.2667367310565648E+04   0.3578989618708972E+04   0.2757710211291489E+04   0.1771895544298253E+04   0.1881224687830065E+04   0.3021440296119362E+04   0.4101842964097436E+04   0.3503837089420761E+04   0.2608891511303044E+04   0.3588329421236918E+04   0.1208522609179385E+05   0.1444555365631701E+06   0.1597197684576103E+05   0.4420500240805548E+04   0.3744913777101794E+04   0.6693239165914104E+04   0.8865938507237335E+04   0.4897943830561295E+04   0.2431805909729854E+04   0.2105807121790797E+04   0.3223461999450334E+04   0.4278215396568092E+04   0.3301865782280502E+04   0.2125098025171952E+04   0.2149917546149923E+04   0.3333812942700385E+04   0.4578303487558142E+04   0.3920503292115186E+04   0.2752708285732895E+04   0.3556274959795094E+04   0.1191548067298104E+05   0.1598169848940916E+06
  0.2191684964159712E+04   0.1648656719242511E+04   0.1731721932929680E+04   0.2461663838588780E+04   0.3103920067155298E+04   0.2657624092790607E+04   0.2500045354540348E+04   0.3777348527237276E+04   0.1018390988773584E+05   0.3215005615228956E+05   0.1395401058052092E+05   0.5266950999741915E+04   0.4748873081853052E+04   0.9154395210385786E+04   0.1382878059850263E+05   0.6427919965160324E+04   0.2836678248584654E+04   0.1934509255867079E+04   0.2259928460837445E+04   0.2819508620618148E+04   0.2229908590543637E+04   0.1472823645020807E+04   0.1544511954546967E+04   0.2424691083401728E+04   0.3109906588163063E+04   0.2598382249430277E+04   0.2167883929166446E+04   0.3199688161095038E+04   0.8976833065957595E+04   0.3096030291962523E+05   0.1296518952090228E+05   0.4700629183861715E+04   0.4338400610073934E+04   0.8988230292256079E+04   0.1410796898240333E+05   0.6343907393203803E+04   0.2683190465085414E+04   0.1978926357742122E+04   0.2697802090200256E+04   0.3461812412595486E+04   0.2733089048354369E+04   0.1768576801450007E+04   0.1809790858596657E+04   0.2820147614680887E+04   0.3635971234018277E+04   0.3032915396909480E+04   0.2288878584849091E+04   0.3162796413681136E+04   0.9256516225654250E+04   0.3542170432639408E+05   0.1309468503278984E+05   0.4540193138623978E+04   0.4288128076453927E+04   0.9602108311279029E+04   0.1603461382138874E+05   0.6813400028855814E+04   0.2796469356958723E+04   0.2215672820932396E+04   0.3205539468343220E+04   0.4073580299084464E+04   0.3217716284211535E+04   0.2123072552893585E+04   0.2129664313110310E+04   0.3197254427644635E+04   0.4117310556163569E+04   0.3451830147722618E+04   0.2473371371549305E+04   0.3224747726214499E+04   0.9692174549589687E+04   0.3966364160971695E+05
  0.2531542529850752E+04   0.1751900518939648E+04   0.1610303675222928E+04   0.2134663126781945E+04   0.2648015737795077E+04   0.2252949005559963E+04   0.2158742261805574E+04   0.3142110113006220E+04   0.6843570995478532E+04   0.1425612176670482E+05   0.9133307408333027E+04   0.4734552033861861E+04   0.5245037638925343E+04   0.1393053558205307E+05   0.3136280076603480E+05   0.9436596999798594E+04   0.3398234609434612E+04   0.2229455044449090E+04   0.2541911568541445E+04   0.3040507016742535E+04   0.2381898821902749E+04   0.1530527865060803E+04   0.1473306024900115E+04   0.2281981953118565E+04   0.2940945517622854E+04   0.2363326074084073E+04   0.1903122246013199E+04   0.2695675935753988E+04   0.6264281255270234E+04   0.1366068475028690E+05   0.8767691978048959E+04   0.4300761569781565E+04   0.4687435372637618E+04   0.1307336363551942E+05   0.3201478087171298E+05   0.9022666415861313E+04   0.3156121205838545E+04   0.2214184927336189E+04   0.2873617086052562E+04   0.3500501451756913E+04   0.2752596342550291E+04   0.1787351220564195E+04   0.1779426537148949E+04   0.2804076994821161E+04   0.3622021430232888E+04   0.2881975835781844E+04   0.2082442796993718E+04   0.2739853103862100E+04   0.6668834678964381E+04   0.1551436618797039E+05   0.9356148104860275E+04   0.4248521568571317E+04   0.4526500195050513E+04   0.1320138756101123E+05   0.3654955827280418E+05   0.9453857610660549E+04   0.3208381520337562E+04   0.2404545914744881E+04   0.3333195850859750E+04   0.4022617526571054E+04   0.3153109412279129E+04   0.2113065149390340E+04   0.2128963623320617E+04   0.3259566972548662E+04   0.4176040579001738E+04   0.3340212649430950E+04   0.2312644978970235E+04   0.2860092408383741E+04   0.7104882450628048E+04   0.1728393349355679E+05
  0.3094852675001674E+04   0.1997418815807653E+04   0.1626445913339547E+04   0.1964969114060885E+04   0.2424382707612560E+04   0.2020638778483484E+04   0.1878474234898356E+04   0.2598920046546887E+04   0.4822111291098164E+04   0.7972757916341713E+04   0.6037644616816911E+04   0.3980742963678398E+04   0.5269625491358726E+04   0.1884829582727281E+05   0.1267028908719030E+06   0.1388507860026456E+05   0.4014139753121603E+04   0.2611824006353035E+04   0.3090967112955811E+04   0.3641131914707694E+04   0.2721446790328721E+04   0.1674461263353420E+04   0.1471980055021017E+04   0.2218711961161987E+04   0.2934135434400284E+04   0.2272353000161067E+04   0.1708439443729783E+04   0.2259350521661780E+04   0.4473377682838987E+04   0.7622982862163253E+04   0.5866268624543656E+04   0.3643462326422742E+04   0.4596978570624556E+04   0.1664759478257780E+05   0.1316600387135904E+06   0.1244230162220344E+05   0.3642964555420037E+04   0.2548226992435131E+04   0.3344592710121800E+04   0.3974077860703746E+04   0.2964677983518101E+04   0.1856484721122518E+04   0.1772502732305072E+04   0.2825602422026063E+04   0.3754836564545379E+04   0.2872253591758968E+04   0.1950441171811120E+04   0.2363499416022843E+04   0.4796281655649358E+04   0.8573861319615726E+04   0.6457529031758638E+04   0.3676065161072213E+04   0.4363770023504339E+04   0.1569380510977861E+05   0.1484786419017709E+06   0.1217188658238028E+05   0.3596318820570404E+04   0.2700390911595289E+04   0.3795963600128413E+04   0.4476131236679206E+04   0.3293948403566942E+04   0.2131241071714904E+04   0.2122611586932845E+04   0.3338889231276412E+04   0.4384751957223707E+04   0.3371958299818900E+04   0.2225429374406082E+04   0.2525862613962251E+04   0.5120744730493593E+04   0.9474972390552728E+04
  0.3967870035320789E+04   0.2368468919587009E+04   0.1765730697348678E+04   0.1934197314608993E+04   0.2352384163785667E+04   0.1917847072131436E+04   0.1658063353040264E+04   0.2150424039277140E+04   0.3586489500094544E+04   0.5163539189944701E+04   0.4217254569992544E+04   0.3276674969352448E+04   0.4829172164241861E+04   0.1894329259393513E+05   0.5274265376480964E+12   0.1831080609395425E+05   0.4608052785988843E+04   0.3136293618373662E+04   0.4092541543634439E+04   0.4923465721626366E+04   0.3365290962702432E+04   0.1923265862028177E+04   0.1544389995186816E+04   0.2200810806087327E+04   0.2942650143117020E+04   0.2251789429305974E+04   0.1573120714050136E+04   0.1920790521114263E+04   0.3379012614620134E+04   0.4962665377647953E+04   0.4118706832863950E+04   0.3000351038046068E+04   0.4172996408493378E+04   0.1602058713471881E+05   0.5347205485368707E+12   0.1589151838399419E+05   0.4116733281907103E+04   0.3024507570361381E+04   0.4325985754371774E+04   0.5247324137579042E+04   0.3533360629629534E+04   0.2023074808230433E+04   0.1802333713998000E+04   0.2832441420870555E+04   0.3817505995249924E+04   0.2895781279911991E+04   0.1873361637468602E+04   0.2090373204598201E+04   0.3662426009079210E+04   0.5555109489017260E+04   0.4605747846960724E+04   0.3084727912727658E+04   0.3974455602795125E+04   0.1462708856229111E+05   0.5053692298783708E+12   0.1466618382663935E+05   0.3966079873562331E+04   0.3138395121112966E+04   0.4840506839322931E+04   0.5872153246159653E+04   0.3842441172524629E+04   0.2242781184511784E+04   0.2127484609760054E+04   0.3369600605622397E+04   0.4477827661829893E+04   0.3414786938594224E+04   0.2186277685663931E+04   0.2296778951173081E+04   0.3931141014564437E+04   0.6102893420136843E+04
  0.5335720156130442E+04   0.2848518324305519E+04   0.1998143893217386E+04   0.2039208590200469E+04   0.2411116576249765E+04   0.1931153896437496E+04   0.1519352762829476E+04   0.1805868234439359E+04   0.2818918913729412E+04   0.3745012030434574E+04   0.3161733187583971E+04   0.2734147788495031E+04   0.4189379557745683E+04   0.1421130206738387E+05   0.1204422111653520E+06   0.1801214690521132E+05   0.5003715306197771E+04   0.3804539966364513E+04   0.5849703980655629E+04   0.7567486081963531E+04   0.4484063802884240E+04   0.2289136487446034E+04   0.1693042744268625E+04   0.2224480606929185E+04   0.2925298912342669E+04   0.2253378506202313E+04   0.1499676684695585E+04   0.1690774333771177E+04   0.2771819326605206E+04   0.3721973959504675E+04   0.3155180768080779E+04   0.2512754808647693E+04   0.3674027389393922E+04   0.1246681109593171E+05   0.1291195319588594E+06   0.1625377109589093E+05   0.4494680281947766E+04   0.3630770166594989E+04   0.6090654843416076E+04   0.8061699433001997E+04   0.4656051895787350E+04   0.2320256468170766E+04   0.1892486245378957E+04   0.2812698922071257E+04   0.3749131961103915E+04   0.2874584283629746E+04   0.1840609351965766E+04   0.1936043013566506E+04   0.3100156781729663E+04   0.4220669836411342E+04   0.3593422865212048E+04   0.2638210656411954E+04   0.3593520191271618E+04   0.1216314029306060E+05   0.1485226426011029E+06   0.1545707283032738E+05   0.4312149432130169E+04   0.3692848570786000E+04   0.6714160112694535E+04   0.9070599514137341E+04   0.5026635668450958E+04   0.2493321631119751E+04   0.2178438326361650E+04   0.3330932365523475E+04   0.4381315952454896E+04   0.3372272420151678E+04   0.2177066406921521E+04   0.2192497281060178E+04   0.3382272487436132E+04   0.4645515074473043E+04
  0.7557791935896960E+04   0.3423770944965034E+04   0.2294971379180990E+04   0.2292996046416529E+04   0.2633229870395948E+04   0.2074168578241897E+04   0.1489769436810614E+04   0.1575010615435601E+04   0.2340758620753753E+04   0.2996789966370947E+04   0.2549567711922269E+04   0.2338057241652485E+04   0.3541752134146940E+04   0.9620905754404117E+04   0.3080240133590542E+05   0.1327542020338880E+05   0.4960455924399115E+04   0.4494340232202042E+04   0.8810773074835555E+04   0.1352733911134445E+05   0.6321496957176598E+04   0.2758428186728932E+04   0.1906823706555892E+04   0.2331033324473243E+04   0.2930814798229899E+04   0.2293848854811903E+04   0.1486838497235004E+04   0.1555437815284859E+04   0.2475162303019027E+04   0.3204939943220272E+04   0.2678829224718338E+04   0.2177264788629527E+04   0.3183288125373221E+04   0.9081465323737715E+04   0.3175083859171502E+05   0.1266614005444166E+05   0.4544903386658745E+04   0.4218167516886810E+04   0.8920666325121620E+04   0.1449130818717024E+05   0.6527772519676703E+04   0.2730785241943595E+04   0.2044633360840453E+04   0.2835310273892707E+04   0.3614474712515575E+04   0.2833800257350087E+04   0.1833010049589329E+04   0.1869199977488826E+04   0.2904477613709418E+04   0.3761934556001750E+04   0.3147203876252157E+04   0.2347434277347875E+04   0.3216475838372385E+04   0.9552793902930012E+04   0.3656607252663739E+05   0.1285159371225727E+05   0.4425424691930129E+04   0.4196605286179781E+04   0.9539763781760515E+04   0.1644703752398355E+05   0.7023494714194681E+04   0.2862286775305964E+04   0.2285340478291341E+04   0.3310798538096567E+04   0.4170208610580505E+04   0.3277286143539424E+04   0.2169423643907680E+04   0.2171402472103077E+04   0.3242977789269120E+04   0.4185884247748631E+04
  0.1121268329258701E+05   0.4084263728624549E+04   0.2652340224575645E+04   0.2733977739184028E+04   0.3099739147449626E+04   0.2372727340146317E+04   0.1585696752268968E+04   0.1467519708066374E+04   0.2059344133593209E+04   0.2618198462653544E+04   0.2196247767089870E+04   0.2021522927480862E+04   0.2954225217836419E+04   0.6540830664386044E+04   0.1366594737102789E+05   0.8743854554145200E+04   0.4476507088593879E+04   0.4943317161674127E+04   0.1328097798060585E+05   0.3063078629175670E+05   0.9202706884622281E+04   0.3293246386848868E+04   0.2184054118742361E+04   0.2578760785328906E+04   0.3105411112266199E+04   0.2419879262307345E+04   0.1538813389749504E+04   0.1494317050299205E+04   0.2360832349342000E+04   0.3079597591770480E+04   0.2477434802101686E+04   0.1934980677774280E+04   0.2706735715858495E+04   0.6396439850835513E+04   0.1398366430406119E+05   0.8695549198582181E+04   0.4181842774871377E+04   0.4533594898410804E+04   0.1277308638719194E+05   0.3292028413290787E+05   0.9232354766713521E+04   0.3188384195419094E+04   0.2263233904498434E+04   0.2988759604299656E+04   0.3629671669974400E+04   0.2839521474582591E+04   0.1848139397459163E+04   0.1845386368566183E+04   0.2903589716394579E+04   0.3770184341092429E+04   0.3019572576952311E+04   0.2160847078509445E+04   0.2810454346121444E+04   0.6904877416304902E+04   0.1598595560413015E+05   0.9312336717072965E+04   0.4160930950748433E+04   0.4411920011367103E+04   0.1294062449766325E+05   0.3755005475375933E+05   0.9731325820953020E+04   0.3263489640508690E+04   0.2458962436633260E+04   0.3422333446678617E+04   0.4109600458247827E+04   0.3208083912921009E+04   0.2157894332354895E+04   0.2174230218475207E+04   0.3310818434897534E+04   0.4253982009316289E+04
  0.1663911335649565E+05   0.4811895337180802E+04   0.3085262186099616E+04   0.3458514078167797E+04   0.3961547411468925E+04   0.2879107806246826E+04   0.1812036071919725E+04   0.1484945978205527E+04   0.1919530552392608E+04   0.2447068074516606E+04   0.1999203084543835E+04   0.1761398199079504E+04   0.2441281009721978E+04   0.4624092918663655E+04   0.7653541312315680E+04   0.5796150937716661E+04   0.3773788954951545E+04   0.4950159316558672E+04   0.1774187430084921E+05   0.1239875962297988E+06   0.1326878905745157E+05   0.3855712079838446E+04   0.2540956438173081E+04   0.3086222041660490E+04   0.3662296536074020E+04   0.2735829723753820E+04   0.1673852254460718E+04   0.1499075020383309E+04   0.2323960458758578E+04   0.3107953691795052E+04   0.2407306417009381E+04   0.1753585958309827E+04   0.2279192525873986E+04   0.4562307444973067E+04   0.7785242368675074E+04   0.5880396974177230E+04   0.3570596222948249E+04   0.4443551162739845E+04   0.1600231268847532E+05   0.1346559410679735E+06   0.1240545619812307E+05   0.3629528754680117E+04   0.2571379264841000E+04   0.3434877933540055E+04   0.4092967233227238E+04   0.3046269154678097E+04   0.1915383996462959E+04   0.1846516476478723E+04   0.2945460606168566E+04   0.3923230271636141E+04   0.3020959131380258E+04   0.2037249558081522E+04   0.2433793157483795E+04   0.4946852377586396E+04   0.8811780649822893E+04   0.6494386328444954E+04   0.3630606131007974E+04   0.4261733286364884E+04   0.1518320331574912E+05   0.1516372779836209E+06   0.1228353778203505E+05   0.3612932719437822E+04   0.2729199529407175E+04   0.3863897102295347E+04   0.4562462853451991E+04   0.3352076841453474E+04   0.2178619755462619E+04   0.2176018314576250E+04   0.3403638890593864E+04   0.4470991114030911E+04
  0.2161139417951512E+05   0.5487176538667874E+04   0.3658782884748773E+04   0.4650809004872935E+04   0.5530000364490133E+04   0.3681855322608526E+04   0.2159098825404364E+04   0.1617581060051655E+04   0.1903288991305904E+04   0.2395660661851805E+04   0.1911121268926044E+04   0.1557005980859522E+04   0.2017550723584736E+04   0.3443850224169690E+04   0.4971840496995363E+04   0.4061892980781821E+04   0.3115343656724963E+04   0.4548108480373030E+04   0.1770956113634434E+05   0.5033881402233613E+12   0.1726054388409856E+05   0.4385235983542901E+04   0.3029650869631883E+04   0.4042606726331528E+04   0.4915665172304724E+04   0.3370004400246836E+04   0.1915685388731147E+04   0.1575044307922466E+04   0.2328436805733333E+04   0.3130680322053984E+04   0.2387510142401115E+04   0.1623117837646878E+04   0.1945218190768200E+04   0.3440378694049595E+04   0.5065955979135188E+04   0.4166302084194752E+04   0.2971746969922194E+04   0.4071242347564067E+04   0.1541538795835008E+05   0.5052172569708472E+12   0.1536238648374276E+05   0.4037276417552700E+04   0.3011917001398460E+04   0.4395443568419070E+04   0.5389703402408273E+04   0.3630140619899597E+04   0.2084368934702758E+04   0.1885403642127986E+04   0.2975828043703717E+04   0.3994203636935539E+04   0.3037465568395010E+04   0.1958361339515889E+04   0.2156182203173708E+04   0.3763259193963393E+04   0.5701471438718128E+04   0.4673297363669928E+04   0.3082941499625698E+04   0.3928134883020787E+04   0.1425645871396313E+05   0.4730687671753455E+12   0.1431086339902772E+05   0.3921735516580977E+04   0.3131513195361885E+04   0.4885832487632554E+04   0.5982156918681947E+04   0.3919488792225258E+04   0.2296816560341099E+04   0.2192101491183153E+04   0.3455082319198653E+04   0.4567424564651573E+04
