    0.2388074355E+00    0.5965702880E+01    0.6341719386E+01    0.1165793860E+02    0.1818824877E+02    0.2075464067E+02    0.3954873087E+02    0.6459265024E+02    0.6670132442E+02    0.6820108093E+02    0.6970344585E+02    0.7302555969E+02    0.8317631709E+02
    0.2501792182E+00    0.6257701089E+01    0.6626059042E+01    0.1218845614E+02    0.1826317842E+02    0.2102181036E+02    0.3946071673E+02    0.6463287311E+02    0.6672426596E+02    0.6827255498E+02    0.6991403256E+02    0.7354989033E+02    0.8314675469E+02
    0.2615510008E+00    0.6549894930E+01    0.6907935454E+01    0.1271588716E+02    0.1834228367E+02    0.2129347283E+02    0.3937006027E+02    0.6467501708E+02    0.6674803519E+02    0.6834573260E+02    0.7012914021E+02    0.7408176233E+02    0.8311601927E+02
    0.2729227835E+00    0.6842194771E+01    0.7187237498E+01    0.1324012987E+02    0.1842554829E+02    0.2156894652E+02    0.3927693847E+02    0.6471908534E+02    0.6677257633E+02    0.6842047009E+02    0.7034824606E+02    0.7461944346E+02    0.8308414200E+02
    0.2842945661E+00    0.7134507273E+01    0.7463854562E+01    0.1376108530E+02    0.1851293774E+02    0.2184757285E+02    0.3918153295E+02    0.6476508060E+02    0.6679783146E+02    0.6849662708E+02    0.7057081136E+02    0.7516124276E+02    0.8305115651E+02
    0.2956663487E+00    0.7426736402E+01    0.7737676698E+01    0.1427865706E+02    0.1860439860E+02    0.2212871671E+02    0.3908402996E+02    0.6481300497E+02    0.6682374096E+02    0.6857406685E+02    0.7079628640E+02    0.7570551252E+02    0.8301709906E+02
    0.3070381314E+00    0.7718784303E+01    0.8008594796E+01    0.1479275101E+02    0.1869985817E+02    0.2241176664E+02    0.3898462033E+02    0.6486285992E+02    0.6685024398E+02    0.6865265664E+02    0.7102411443E+02    0.7625065066E+02    0.8298200896E+02
    0.3184099140E+00    0.8010552073E+01    0.8276500784E+01    0.1530327510E+02    0.1879922429E+02    0.2269613460E+02    0.3888349953E+02    0.6491464615E+02    0.6687727890E+02    0.6873226793E+02    0.7125373499E+02    0.7679510288E+02    0.8294592906E+02
    0.3297816967E+00    0.8301940411E+01    0.8541287848E+01    0.1581013910E+02    0.1890238536E+02    0.2298125544E+02    0.3878086780E+02    0.6496836350E+02    0.6690478376E+02    0.6881277662E+02    0.7148458673E+02    0.7733736460E+02    0.8290890647E+02
    0.3411534793E+00    0.8592850187E+01    0.8802850675E+01    0.1631325449E+02    0.1900921060E+02    0.2326658621E+02    0.3867693028E+02    0.6502401082E+02    0.6693269669E+02    0.6889406322E+02    0.7171610986E+02    0.7787598221E+02    0.8287099377E+02
    0.3525252620E+00    0.8883182900E+01    0.9061085720E+01    0.1681253423E+02    0.1911955037E+02    0.2355160516E+02    0.3857189726E+02    0.6508158594E+02    0.6696095635E+02    0.6897601296E+02    0.7194774840E+02    0.7840955319E+02    0.8283225102E+02
    0.3638970446E+00    0.9172841065E+01    0.9315891484E+01    0.1730789267E+02    0.1923323679E+02    0.2383581059E+02    0.3846598443E+02    0.6514108547E+02    0.6698950233E+02    0.6905851588E+02    0.7217895220E+02    0.7893672446E+02    0.8279274932E+02
    0.3752688273E+00    0.9461728528E+01    0.9567168817E+01    0.1779924539E+02    0.1935008446E+02    0.2411871953E+02    0.3835941327E+02    0.6520250479E+02    0.6701827560E+02    0.6914146680E+02    0.7240917886E+02    0.7945618704E+02    0.8275257774E+02
    0.3866406099E+00    0.9749750701E+01    0.9814821223E+01    0.1828650909E+02    0.1946989131E+02    0.2439986630E+02    0.3825241145E+02    0.6526583786E+02    0.6704721891E+02    0.6922476536E+02    0.7263789547E+02    0.7996666264E+02    0.8271185804E+02
    0.3980123925E+00    0.1003681475E+02    0.1005875518E+02    0.1876960146E+02    0.1959243960E+02    0.2467880097E+02    0.3814521333E+02    0.6533107716E+02    0.6707627718E+02    0.6930831584E+02    0.7286458030E+02    0.8046686962E+02    0.8267077977E+02
    0.4093841752E+00    0.1029888048E+02    0.1032282974E+02    0.1924844109E+02    0.1971749703E+02    0.2495508767E+02    0.3803806052E+02    0.6539821356E+02    0.6710539793E+02    0.6939202709E+02    0.7308872439E+02    0.8095542558E+02    0.8262969844E+02
    0.4207559578E+00    0.1053511051E+02    0.1060770669E+02    0.1972294734E+02    0.1984481797E+02    0.2522830287E+02    0.3793120250E+02    0.6546723621E+02    0.6713453161E+02    0.6947581234E+02    0.7330983308E+02    0.8143049906E+02    0.8258948433E+02
    0.4321277405E+00    0.1076736262E+02    0.1089135865E+02    0.1997414473E+02    0.2019304020E+02    0.2549803361E+02    0.3782489733E+02    0.6553813241E+02    0.6716363200E+02    0.6955958896E+02    0.7352742753E+02    0.8188794967E+02    0.8255338267E+02
    0.4434995231E+00    0.1099555842E+02    0.1117370071E+02    0.2010520896E+02    0.2065864020E+02    0.2576387563E+02    0.3771941243E+02    0.6561088751E+02    0.6719265653E+02    0.6964327825E+02    0.7374104611E+02    0.8229768391E+02    0.8255065789E+02
    0.4548713058E+00    0.1121962406E+02    0.1145464999E+02    0.2023773304E+02    0.2111966820E+02    0.2602543155E+02    0.3761502536E+02    0.6568548480E+02    0.6722156661E+02    0.6972680510E+02    0.7395024589E+02    0.8241624179E+02    0.8282400683E+02
    0.4662430884E+00    0.1143949052E+02    0.1173412559E+02    0.2037143157E+02    0.2157604525E+02    0.2628230903E+02    0.3751202467E+02    0.6576190535E+02    0.6725032788E+02    0.6981009773E+02    0.7415460399E+02    0.8238778305E+02    0.8322857218E+02
    0.4776148710E+00    0.1165509388E+02    0.1201204854E+02    0.2050601288E+02    0.2202769238E+02    0.2653411902E+02    0.3741071079E+02    0.6584012793E+02    0.6727891048E+02    0.6989308734E+02    0.7435371902E+02    0.8234737925E+02    0.8362864981E+02
