    0.1413564755E+00    0.1112901842E+01    0.1112901842E+01    0.2119074091E+01    0.2687208276E+02    0.2687208276E+02    0.3226871470E+02    0.3226871470E+02    0.4498957964E+02    0.4584488963E+02
    0.1465919006E+00    0.1151612428E+01    0.1151612428E+01    0.2192383774E+01    0.2686854669E+02    0.2686854669E+02    0.3226667891E+02    0.3226667891E+02    0.4498209194E+02    0.4586252458E+02
    0.1518273256E+00    0.1190041835E+01    0.1190041835E+01    0.2265133587E+01    0.2686491852E+02    0.2686491852E+02    0.3226458969E+02    0.3226458969E+02    0.4497477933E+02    0.4588022152E+02
    0.1570627506E+00    0.1228180896E+01    0.1228180897E+01    0.2337305789E+01    0.2686120192E+02    0.2686120192E+02    0.3226244912E+02    0.3226244912E+02    0.4496764442E+02    0.4589796528E+02
    0.1622981756E+00    0.1266020469E+01    0.1266020469E+01    0.2408882807E+01    0.2685740063E+02    0.2685740063E+02    0.3226025931E+02    0.3226025931E+02    0.4496068903E+02    0.4591574131E+02
    0.1675336006E+00    0.1303551442E+01    0.1303551443E+01    0.2479847245E+01    0.2685351848E+02    0.2685351848E+02    0.3225802244E+02    0.3225802244E+02    0.4495391424E+02    0.4593353560E+02
    0.1727690257E+00    0.1340764747E+01    0.1340764747E+01    0.2550181887E+01    0.2684955938E+02    0.2684955938E+02    0.3225574073E+02    0.3225574073E+02    0.4494732055E+02    0.4595133460E+02
    0.1780044507E+00    0.1377651356E+01    0.1377651356E+01    0.2619869705E+01    0.2684552730E+02    0.2684552730E+02    0.3225341645E+02    0.3225341645E+02    0.4494090788E+02    0.4596912522E+02
    0.1832398757E+00    0.1414202295E+01    0.1414202295E+01    0.2688893864E+01    0.2684142630E+02    0.2684142630E+02    0.3225105190E+02    0.3225105190E+02    0.4493467565E+02    0.4598689475E+02
    0.1884753007E+00    0.1450408642E+01    0.1450408642E+01    0.2757237721E+01    0.2683726048E+02    0.2683726048E+02    0.3224864943E+02    0.3224864943E+02    0.4492862287E+02    0.4600463086E+02
