    0.1737606564E+01    0.3227659161E+01    0.3227659161E+01    0.5768152218E+01    0.7865901238E+01    0.7865901238E+01    0.9174630456E+01
    0.1751507416E+01    0.3347836220E+01    0.3347836220E+01    0.5959062381E+01    0.7816548997E+01    0.7816548997E+01    0.9207962861E+01
    0.1765408269E+01    0.3466923225E+01    0.3466923225E+01    0.6145551080E+01    0.7765506063E+01    0.7765506063E+01    0.9239563466E+01
    0.1779309121E+01    0.3584868641E+01    0.3584868641E+01    0.6327500040E+01    0.7712809169E+01    0.7712809169E+01    0.9269192933E+01
    0.1793209974E+01    0.3701617407E+01    0.3701617407E+01    0.6504796538E+01    0.7658499390E+01    0.7658499390E+01    0.9296617421E+01
    0.1807110826E+01    0.3817110011E+01    0.3817110011E+01    0.6677333567E+01    0.7602623050E+01    0.7602623050E+01    0.9321609117E+01
    0.1821011679E+01    0.3931281327E+01    0.3931281327E+01    0.6845009995E+01    0.7545232876E+01    0.7545232876E+01    0.9343946707E+01
    0.1834912531E+01    0.4044059079E+01    0.4044059079E+01    0.7007730710E+01    0.7486389511E+01    0.7486389511E+01    0.9363415797E+01
    0.1848813384E+01    0.4155361859E+01    0.4155361859E+01    0.7165406757E+01    0.7426163489E+01    0.7426163489E+01    0.9379809287E+01
    0.1862714236E+01    0.4265096502E+01    0.4265096502E+01    0.7317955458E+01    0.7364637835E+01    0.7364637835E+01    0.9392927716E+01
    0.1876615089E+01    0.4373154580E+01    0.4373154580E+01    0.7301911552E+01    0.7301911552E+01    0.7465300518E+01    0.9402579568E+01
    0.1890515941E+01    0.4479407699E+01    0.4479407699E+01    0.7238104306E+01    0.7238104306E+01    0.7607372099E+01    0.9408581567E+01
    0.1904416794E+01    0.4583701073E+01    0.4583701073E+01    0.7173362831E+01    0.7173362831E+01    0.7744106862E+01    0.9410758967E+01
    0.1918317646E+01    0.4685844687E+01    0.4685844687E+01    0.7107869750E+01    0.7107869750E+01    0.7875447951E+01    0.9408945869E+01
    0.1932218499E+01    0.4785600971E+01    0.4785600971E+01    0.7041855875E+01    0.7041855875E+01    0.8001344885E+01    0.9402985581E+01
    0.1946119351E+01    0.4882667488E+01    0.4882667488E+01    0.6975617506E+01    0.6975617506E+01    0.8121753305E+01    0.9392731109E+01
    0.1960020204E+01    0.4976652396E+01    0.4976652396E+01    0.6909540947E+01    0.6909540947E+01    0.8236634461E+01    0.9378045877E+01
    0.1973921056E+01    0.5067039644E+01    0.5067039644E+01    0.6844137296E+01    0.6844137296E+01    0.8345954213E+01    0.9358804902E+01
    0.1987821909E+01    0.5153139938E+01    0.5153139938E+01    0.6780091462E+01    0.6780091462E+01    0.8449681084E+01    0.9334896897E+01
    0.2001722761E+01    0.5234023379E+01    0.5234023379E+01    0.6718329509E+01    0.6718329509E+01    0.8547782258E+01    0.9306228411E+01
    0.2015623614E+01    0.5308432408E+01    0.5308432408E+01    0.6660105703E+01    0.6660105703E+01    0.8640214739E+01    0.9272732787E+01
    0.2029524466E+01    0.5374684548E+01    0.5374684548E+01    0.6607099753E+01    0.6607099753E+01    0.8726903398E+01    0.9234392212E+01
    0.2043425319E+01    0.5430603179E+01    0.5430603179E+01    0.6561486030E+01    0.6561486030E+01    0.8807676692E+01    0.9191302075E+01
    0.2057326171E+01    0.5473569043E+01    0.5473569043E+01    0.6525882053E+01    0.6525882053E+01    0.8882023840E+01    0.9143913864E+01
    0.2071227024E+01    0.5500838854E+01    0.5500838854E+01    0.6503029868E+01    0.6503029868E+01    0.8947682013E+01    0.9094448018E+01
    0.2085127876E+01    0.5510214522E+01    0.5510214522E+01    0.6495126825E+01    0.6495126825E+01    0.8985439629E+01    0.9062090672E+01
    0.2099028729E+01    0.5500838854E+01    0.5500838854E+01    0.6503029868E+01    0.6503029868E+01    0.8947682013E+01    0.9094448018E+01
    0.2112929581E+01    0.5473569043E+01    0.5473569043E+01    0.6525882053E+01    0.6525882053E+01    0.8882023840E+01    0.9143913864E+01
    0.2126830434E+01    0.5430603179E+01    0.5430603179E+01    0.6561486030E+01    0.6561486030E+01    0.8807676692E+01    0.9191302075E+01
    0.2140731286E+01    0.5374684548E+01    0.5374684548E+01    0.6607099753E+01    0.6607099753E+01    0.8726903398E+01    0.9234392212E+01
    0.2154632139E+01    0.5308432408E+01    0.5308432408E+01    0.6660105703E+01    0.6660105703E+01    0.8640214739E+01    0.9272732787E+01
    0.2168532991E+01    0.5234023379E+01    0.5234023379E+01    0.6718329509E+01    0.6718329509E+01    0.8547782258E+01    0.9306228411E+01
    0.2182433844E+01    0.5153139938E+01    0.5153139938E+01    0.6780091462E+01    0.6780091462E+01    0.8449681084E+01    0.9334896897E+01
    0.2196334696E+01    0.5067039644E+01    0.5067039644E+01    0.6844137296E+01    0.6844137296E+01    0.8345954213E+01    0.9358804902E+01
    0.2210235549E+01    0.4976652396E+01    0.4976652396E+01    0.6909540947E+01    0.6909540947E+01    0.8236634461E+01    0.9378045877E+01
    0.2224136401E+01    0.4882667488E+01    0.4882667488E+01    0.6975617506E+01    0.6975617506E+01    0.8121753305E+01    0.9392731109E+01
    0.2238037254E+01    0.4785600971E+01    0.4785600971E+01    0.7041855875E+01    0.7041855875E+01    0.8001344885E+01    0.9402985581E+01
    0.2251938106E+01    0.4685844687E+01    0.4685844687E+01    0.7107869750E+01    0.7107869750E+01    0.7875447951E+01    0.9408945869E+01
    0.2265838959E+01    0.4583701073E+01    0.4583701073E+01    0.7173362831E+01    0.7173362831E+01    0.7744106862E+01    0.9410758967E+01
    0.2279739811E+01    0.4479407699E+01    0.4479407699E+01    0.7238104306E+01    0.7238104306E+01    0.7607372099E+01    0.9408581567E+01
    0.2293640664E+01    0.4373154580E+01    0.4373154580E+01    0.7301911552E+01    0.7301911552E+01    0.7465300518E+01    0.9402579568E+01
    0.2307541516E+01    0.4265096502E+01    0.4265096502E+01    0.7317955458E+01    0.7364637835E+01    0.7364637835E+01    0.9392927716E+01
    0.2321442369E+01    0.4155361859E+01    0.4155361859E+01    0.7165406757E+01    0.7426163489E+01    0.7426163489E+01    0.9379809287E+01
    0.2335343221E+01    0.4044059079E+01    0.4044059079E+01    0.7007730710E+01    0.7486389511E+01    0.7486389511E+01    0.9363415797E+01
    0.2349244074E+01    0.3931281327E+01    0.3931281327E+01    0.6845009995E+01    0.7545232876E+01    0.7545232876E+01    0.9343946707E+01
    0.2363144926E+01    0.3817110011E+01    0.3817110011E+01    0.6677333567E+01    0.7602623050E+01    0.7602623050E+01    0.9321609117E+01
    0.2377045779E+01    0.3701617407E+01    0.3701617407E+01    0.6504796538E+01    0.7658499390E+01    0.7658499390E+01    0.9296617421E+01
    0.2390946631E+01    0.3584868641E+01    0.3584868641E+01    0.6327500040E+01    0.7712809169E+01    0.7712809169E+01    0.9269192933E+01
    0.2404847484E+01    0.3466923225E+01    0.3466923225E+01    0.6145551080E+01    0.7765506063E+01    0.7765506063E+01    0.9239563466E+01
    0.2418748336E+01    0.3347836220E+01    0.3347836220E+01    0.5959062381E+01    0.7816548997E+01    0.7816548997E+01    0.9207962861E+01
    0.2432649189E+01    0.3227659161E+01    0.3227659161E+01    0.5768152218E+01    0.7865901238E+01    0.7865901238E+01    0.9174630456E+01
    0.2446550041E+01    0.3106440763E+01    0.3106440763E+01    0.5572944244E+01    0.7913529686E+01    0.7913529686E+01    0.9139810499E+01
    0.2460450894E+01    0.2984227485E+01    0.2984227485E+01    0.5373567315E+01    0.7959404321E+01    0.7959404321E+01    0.9103751491E+01
    0.2474351746E+01    0.2861063969E+01    0.2861063969E+01    0.5170155297E+01    0.8003497761E+01    0.8003497761E+01    0.9066705457E+01
    0.2488252599E+01    0.2736993377E+01    0.2736993377E+01    0.4962846875E+01    0.8045784909E+01    0.8045784909E+01    0.9028927148E+01
    0.2502153451E+01    0.2612057658E+01    0.2612057658E+01    0.4751785351E+01    0.8086242675E+01    0.8086242675E+01    0.8990673162E+01
    0.2516054304E+01    0.2486297739E+01    0.2486297739E+01    0.4537118428E+01    0.8124849747E+01    0.8124849747E+01    0.8952200986E+01
    0.2529955157E+01    0.2359753657E+01    0.2359753657E+01    0.4318997985E+01    0.8161586415E+01    0.8161586415E+01    0.8913767965E+01
    0.2543856009E+01    0.2232464634E+01    0.2232464634E+01    0.4097579844E+01    0.8196434420E+01    0.8196434420E+01    0.8875630185E+01
    0.2557756862E+01    0.2104469088E+01    0.2104469088E+01    0.3873023504E+01    0.8229376837E+01    0.8229376837E+01    0.8838041286E+01
    0.2571657714E+01    0.1975804578E+01    0.1975804578E+01    0.3645491859E+01    0.8260397985E+01    0.8260397985E+01    0.8801251205E+01
    0.2585558567E+01    0.1846507656E+01    0.1846507656E+01    0.3415150869E+01    0.8289483343E+01    0.8289483343E+01    0.8765504846E+01
    0.2599459419E+01    0.1716613598E+01    0.1716613598E+01    0.3182169181E+01    0.8316619494E+01    0.8316619494E+01    0.8731040710E+01
    0.2613360272E+01    0.1586155951E+01    0.1586155951E+01    0.2946717651E+01    0.8341794074E+01    0.8341794074E+01    0.8698089463E+01
    0.2627261124E+01    0.1455165794E+01    0.1455165794E+01    0.2708968722E+01    0.8364995731E+01    0.8364995731E+01    0.8666872486E+01
    0.2641161977E+01    0.1323670521E+01    0.1323670521E+01    0.2469095555E+01    0.8386214095E+01    0.8386214095E+01    0.8637600403E+01
    0.2655062829E+01    0.1191691771E+01    0.1191691771E+01    0.2227270716E+01    0.8405439753E+01    0.8405439753E+01    0.8610471616E+01
    0.2668963682E+01    0.1059241767E+01    0.1059241767E+01    0.1983664040E+01    0.8422664227E+01    0.8422664227E+01    0.8585670858E+01
    0.2682864534E+01    0.9263164576E+00    0.9263164576E+00    0.1738438842E+01    0.8437879962E+01    0.8437879962E+01    0.8563367791E+01
    0.2696765387E+01    0.7928816564E+00    0.7928816564E+00    0.1491744533E+01    0.8451080312E+01    0.8451080312E+01    0.8543715673E+01
    0.2710666239E+01    0.6588420970E+00    0.6588420970E+00    0.1243700584E+01    0.8462259531E+01    0.8462259531E+01    0.8526850110E+01
    0.2724567092E+01    0.5239622814E+00    0.5239622814E+00    0.9943565100E+00    0.8471412767E+01    0.8471412767E+01    0.8512887919E+01
