    0.5472204587E-01    0.4924236462E+00    0.9115117541E+00    0.1674256442E+01    0.3349707084E+01    0.4608149036E+01    0.6025243510E+01    0.7705474661E+01    0.7720468744E+01    0.1120435504E+02    0.1153059522E+02    0.1277697649E+02    0.1325302989E+02    0.1388677135E+02    0.1391469507E+02    0.1473318180E+02    0.1515696423E+02    0.1730260331E+02    0.1733097260E+02    0.1768422761E+02    0.1823795543E+02    0.2342268811E+02    0.2358683944E+02    0.2543121101E+02    0.2584014628E+02    0.2593575538E+02    0.2596557362E+02    0.2706787063E+02    0.2717724887E+02    0.2966259795E+02    0.2976488956E+02    0.2976889019E+02    0.3017251671E+02    0.3053798212E+02    0.3055244922E+02    0.3103895449E+02    0.3108562401E+02
    0.6019425046E-01    0.5402296756E+00    0.1002432273E+01    0.1839306619E+01    0.3377375658E+01    0.4617311652E+01    0.6019178082E+01    0.7701452837E+01    0.7714049075E+01    0.1120767886E+02    0.1152422569E+02    0.1277920654E+02    0.1326281080E+02    0.1387360179E+02    0.1390822032E+02    0.1471734744E+02    0.1514057630E+02    0.1730636858E+02    0.1734276940E+02    0.1769889687E+02    0.1825498383E+02    0.2341159111E+02    0.2357192025E+02    0.2541905895E+02    0.2585538499E+02    0.2594881139E+02    0.2594935642E+02    0.2707692406E+02    0.2718038817E+02    0.2966009638E+02    0.2976910199E+02    0.2977515984E+02    0.3016864841E+02    0.3053169541E+02    0.3054864746E+02    0.3104173225E+02    0.3108773390E+02
    0.6566645505E-01    0.5881222443E+00    0.1093348367E+01    0.2003867677E+01    0.3407419429E+01    0.4626801452E+01    0.6012515348E+01    0.7697461869E+01    0.7707143336E+01    0.1121135482E+02    0.1151728051E+02    0.1278129721E+02    0.1327333053E+02    0.1385970665E+02    0.1390126466E+02    0.1470004978E+02    0.1512272872E+02    0.1731051054E+02    0.1735559002E+02    0.1771476577E+02    0.1827353234E+02    0.2339954034E+02    0.2355580746E+02    0.2540576385E+02    0.2587183371E+02    0.2593188052E+02    0.2596300621E+02    0.2708654129E+02    0.2718382000E+02    0.2965736079E+02    0.2977366245E+02    0.2978200240E+02    0.3016441964E+02    0.3052481961E+02    0.3054452396E+02    0.3104475351E+02    0.3109002779E+02
    0.7113865964E-01    0.6360758768E+00    0.1184255072E+01    0.2167867525E+01    0.3439775538E+01    0.4636475748E+01    0.6005250419E+01    0.7693612229E+01    0.7699789217E+01    0.1121539184E+02    0.1150976819E+02    0.1278314292E+02    0.1328452646E+02    0.1384523282E+02    0.1389387489E+02    0.1468130068E+02    0.1510344515E+02    0.1731503476E+02    0.1736941103E+02    0.1773178752E+02    0.1829357480E+02    0.2338655994E+02    0.2353855155E+02    0.2539132946E+02    0.2588943798E+02    0.2591325125E+02    0.2597826336E+02    0.2709666600E+02    0.2718754277E+02    0.2965439221E+02    0.2977855546E+02    0.2978941133E+02    0.3015983244E+02    0.3051735736E+02    0.3054009086E+02    0.3104801268E+02    0.3109250123E+02
    0.7661086422E-01    0.6840717244E+00    0.1275148228E+01    0.2331233188E+01    0.3474378689E+01    0.4646182469E+01    0.5997378174E+01    0.7690021574E+01    0.7692030241E+01    0.1121979927E+02    0.1150169803E+02    0.1278462543E+02    0.1329632507E+02    0.1383034084E+02    0.1388610722E+02    0.1466111292E+02    0.1508274988E+02    0.1731994733E+02    0.1738420854E+02    0.1774991388E+02    0.1831508343E+02    0.2337267468E+02    0.2352020343E+02    0.2537575983E+02    0.2589350974E+02    0.2590814587E+02    0.2599456399E+02    0.2710724432E+02    0.2719155477E+02    0.2965119168E+02    0.2978376366E+02    0.2979737960E+02    0.3015488899E+02    0.3050931153E+02    0.3053536191E+02    0.3105150382E+02    0.3109514949E+02
    0.8208306881E-01    0.7320954231E+00    0.1366024184E+01    0.2493889109E+01    0.3511161687E+01    0.4655761151E+01    0.5988893314E+01    0.7683908754E+01    0.7686821618E+01    0.1122458687E+02    0.1149308010E+02    0.1278561364E+02    0.1330863982E+02    0.1381520472E+02    0.1387802935E+02    0.1463950011E+02    0.1506066769E+02    0.1732525493E+02    0.1739995836E+02    0.1776909560E+02    0.1833802891E+02    0.2335790975E+02    0.2350081390E+02    0.2535905927E+02    0.2587271829E+02    0.2592789673E+02    0.2601187326E+02    0.2711822526E+02    0.2719585426E+02    0.2964776029E+02    0.2978926768E+02    0.2980589965E+02    0.3014959156E+02    0.3050068523E+02    0.3053035261E+02    0.3105522057E+02    0.3109796748E+02
    0.8755527340E-01    0.7801357279E+00    0.1456879593E+01    0.2655755742E+01    0.3550055940E+01    0.4665044095E+01    0.5979790402E+01    0.7675487926E+01    0.7684135909E+01    0.1122976476E+02    0.1148392526E+02    0.1278596368E+02    0.1332136853E+02    0.1380001139E+02    0.1386972308E+02    0.1461647672E+02    0.1503722361E+02    0.1733096488E+02    0.1741663616E+02    0.1778928284E+02    0.1836238058E+02    0.2334229048E+02    0.2348043320E+02    0.2534123235E+02    0.2585092679E+02    0.2594863972E+02    0.2603015562E+02    0.2712956108E+02    0.2720043939E+02    0.2964409912E+02    0.2979504597E+02    0.2981496348E+02    0.3014394255E+02    0.3049148180E+02    0.3052508037E+02    0.3105915621E+02    0.3110094989E+02
    0.9302747798E-01    0.8281836171E+00    0.1547711283E+01    0.2816748226E+01    0.3590991939E+01    0.4673857719E+01    0.5970063922E+01    0.7666824131E+01    0.7682107179E+01    0.1123534334E+02    0.1147424522E+02    0.1278551972E+02    0.1333439019E+02    0.1378495961E+02    0.1386128753E+02    0.1459205801E+02    0.1501244280E+02    0.1733708518E+02    0.1743421769E+02    0.1781042556E+02    0.1838810655E+02    0.2332584219E+02    0.2345911065E+02    0.2532228390E+02    0.2582818666E+02    0.2597032014E+02    0.2604937503E+02    0.2714120745E+02    0.2720530830E+02    0.2964020928E+02    0.2980107459E+02    0.2982456257E+02    0.3013794445E+02    0.3048170483E+02    0.3051956479E+02    0.3106330364E+02    0.3110409109E+02
    0.9849968257E-01    0.8762316857E+00    0.1638516164E+01    0.2976775051E+01    0.3633899697E+01    0.4682024101E+01    0.5959708328E+01    0.7657987215E+01    0.7680876731E+01    0.1124133324E+02    0.1146405246E+02    0.1278411538E+02    0.1334756098E+02    0.1377025811E+02    0.1385284300E+02    0.1456626000E+02    0.1498635040E+02    0.1734362452E+02    0.1745267889E+02    0.1783247383E+02    0.1841517385E+02    0.2330858997E+02    0.2343689427E+02    0.2530221898E+02    0.2580454558E+02    0.2599288496E+02    0.2606949520E+02    0.2715312354E+02    0.2721045908E+02    0.2963609185E+02    0.2980732700E+02    0.2983468795E+02    0.3013159985E+02    0.3047135814E+02    0.3051382782E+02    0.3106765547E+02    0.3110738523E+02
    0.1039718872E+00    0.9242737273E+00    0.1729291148E+01    0.3135736617E+01    0.3678709162E+01    0.4689362730E+01    0.5948718102E+01    0.7649055616E+01    0.7680588970E+01    0.1124774529E+02    0.1145336036E+02    0.1278157614E+02    0.1336070979E+02    0.1375612295E+02    0.1384453552E+02    0.1453909946E+02    0.1495897141E+02    0.1735059234E+02    0.1747199604E+02    0.1785537820E+02    0.1844354855E+02    0.2329055855E+02    0.2341383059E+02    0.2528104291E+02    0.2578004807E+02    0.2601628256E+02    0.2609047971E+02    0.2716527202E+02    0.2721588977E+02    0.2963174789E+02    0.2981377382E+02    0.2984533020E+02    0.3012491141E+02    0.3046044580E+02    0.3050789410E+02    0.3107220395E+02    0.3111082621E+02
